component,eigenvalue,variance_fraction,cumulative_fraction
1131,2.888055171243178e-05,1.983507932116277e-05,0.9902013974380048
1132,2.8829228197297143e-05,1.9799830479524533e-05,0.9902211972684843
1133,2.878806819260185e-05,1.9771561907437695e-05,0.9902409688303918
1134,2.8753773882247927e-05,1.974800867435171e-05,0.9902607168390661
1135,2.8665705432542856e-05,1.9687523518008942e-05,0.9902804043625841
1136,2.8595789063829684e-05,1.9639505158350097e-05,0.9903000438677425
1137,2.8565491218710837e-05,1.961869668601977e-05,0.9903196625644285
1138,2.8463448530259912e-05,1.954861406295487e-05,0.9903392111784914
1139,2.8412234482871323e-05,1.9513440403447764e-05,0.9903587246188948
1140,2.8371874901622555e-05,1.9485721559867165e-05,0.9903782103404547
1141,2.8309538988555755e-05,1.9442909435204574e-05,0.9903976532498899
1142,2.8200233315116353e-05,1.936783861507234e-05,0.990417021088505
1143,2.8097665900728376e-05,1.9297395611752692e-05,0.9904363184841168
1144,2.8089407753072804e-05,1.9291723939846105e-05,0.9904556102080567
1145,2.801386367040735e-05,1.9239840482534285e-05,0.9904748500485393
1146,2.8007969345461495e-05,1.923579227722263e-05,0.9904940858408166
1147,2.789668102985788e-05,1.9159359784190786e-05,0.9905132452006007
1148,2.785386577891901e-05,1.9129954393774977e-05,0.9905323751549945
1149,2.7794410717089108e-05,1.9089120829403245e-05,0.9905514642758239
1150,2.769332181472851e-05,1.901969326386444e-05,0.9905704839690878
1151,2.763961350394048e-05,1.898280655147426e-05,0.9905894667756392
1152,2.7584571085316053e-05,1.894500357768362e-05,0.9906084117792169
1153,2.7513460410254252e-05,1.8896164971881465e-05,0.9906273079441887
1154,2.7469511341606834e-05,1.886598087874527e-05,0.9906461739250675
1155,2.7440792814418612e-05,1.8846257077398352e-05,0.9906650201821449
1156,2.740015437772686e-05,1.8818346716706664e-05,0.9906838385288615
1157,2.7337779821935168e-05,1.8775508052332466e-05,0.9907026140369138
1158,2.730843112407101e-05,1.875535145158935e-05,0.9907213693883654
1159,2.7254763520308756e-05,1.8718492696666644e-05,0.990740087881062
1160,2.7170420793270216e-05,1.866056635586712e-05,0.990758748447418
1161,2.709954828601574e-05,1.8611891323025656e-05,0.990777360338741
1162,2.7045156064031974e-05,1.8574534902405828e-05,0.9907959348736434
1163,2.6926830555172397e-05,1.849326928541499e-05,0.9908144281429287
1164,2.6856446974919132e-05,1.8444930046222753e-05,0.990832873072975
1165,2.6846551860377393e-05,1.8438134110196955e-05,0.9908513112070851
1166,2.6793448757359376e-05,1.8401663052751442e-05,0.9908697128701379
1167,2.6708957583506273e-05,1.8343634759109357e-05,0.990888056504897
1168,2.666005259933538e-05,1.8310046957536566e-05,0.9909063665518545
1169,2.6600209685736198e-05,1.826894701769233e-05,0.9909246354988722
1170,2.6508485143238128e-05,1.820595086740191e-05,0.9909428414497397
1171,2.645478445236363e-05,1.8169069388346287e-05,0.990961010519128
1172,2.6419893222981263e-05,1.8145106192999357e-05,0.990979155625321
1173,2.637508742586343e-05,1.8114333701229487e-05,0.9909972699590223
1174,2.631641379083013e-05,1.8074036818519814e-05,0.9910153439958408
1175,2.622874861830927e-05,1.801382863177987e-05,0.9910333578244725
1176,2.6214869286440526e-05,1.8004296346826228e-05,0.9910513621208193
1177,2.6127968420228306e-05,1.7944613083446772e-05,0.9910693067339028
1178,2.609343178843183e-05,1.7920893424695446e-05,0.9910872276273275
1179,2.6031243020618568e-05,1.787818235896707e-05,0.9911051058096865
1180,2.5978432141393112e-05,1.784191199997644e-05,0.9911229477216864
1181,2.5896747266102144e-05,1.778581106406398e-05,0.9911407335327505
1182,2.5865200494563237e-05,1.7764144832683384e-05,0.9911584976775831
1183,2.5767209157458225e-05,1.7696844665996196e-05,0.9911761945222491
1184,2.5722073429712874e-05,1.766584557882633e-05,0.991193860367828
1185,2.568855474599685e-05,1.7642825043870203e-05,0.9912115031928719
1186,2.565461083698025e-05,1.7619512465408456e-05,0.9912291227053373
1187,2.5596400194541938e-05,1.7579533564672888e-05,0.9912467022389019
1188,2.546990390769237e-05,1.7492656281008888e-05,0.9912641948951829
1189,2.545947614030839e-05,1.7485494520552806e-05,0.9912816803897034
1190,2.5428192255870923e-05,1.7464008839272553e-05,0.9912991443985427
1191,2.535968030900088e-05,1.741695503247046e-05,0.9913165613535752
1192,2.526889384414393e-05,1.735460315118869e-05,0.9913339159567264
1193,2.5253670397619806e-05,1.734414773218028e-05,0.9913512601044585
1194,2.5198792324509152e-05,1.7306457630412806e-05,0.9913685665620889
1195,2.5142309222197375e-05,1.7267665199235768e-05,0.9913858342272882
1196,2.507471404965135e-05,1.7221241030385802e-05,0.9914030554683186
1197,2.500133027508803e-05,1.7170841266425503e-05,0.991420226309585
1198,2.4921613858391274e-05,1.711609226217783e-05,0.9914373424018472
1199,2.4899167930135763e-05,1.7100676463621825e-05,0.9914544430783109
1200,2.4805623998975074e-05,1.7036430762464148e-05,0.9914714795090733
1201,2.478685372639659e-05,1.7023539393587917e-05,0.9914885030484669
1202,2.473596448721969e-05,1.698858881142044e-05,0.9915054916372783
1203,2.4693936449532483e-05,1.695972407678728e-05,0.9915224513613551
1204,2.4627295902567182e-05,1.6913955542022984e-05,0.9915393653168971
1205,2.4562392816490313e-05,1.6869380290367777e-05,0.9915562346971875
1206,2.450825750983608e-05,1.683220031845263e-05,0.9915730668975059
1207,2.443388854014969e-05,1.6781123925333456e-05,0.9915898480214312
1208,2.4400751852177417e-05,1.6758365743948448e-05,0.9916066063871752
1209,2.4372175968218437e-05,1.6738739909558493e-05,0.9916233451270848
1210,2.4235410825658175e-05,1.6644810005515656e-05,0.9916399899370903
1211,2.420543722764692e-05,1.6624224225160292e-05,0.9916566141613156
1212,2.4176164795403615e-05,1.6604120003424826e-05,0.9916732182813189
1213,2.414939017941137e-05,1.6585731274660643e-05,0.9916898040125935
1214,2.4128052607001126e-05,1.657107669169102e-05,0.9917063750892853
1215,2.408230235091859e-05,1.6539655548237935e-05,0.9917229147448335
1216,2.4045416214302282e-05,1.6514322256377004e-05,0.9917394290670899
1217,2.3981451983737082e-05,1.6470391807969688e-05,0.9917558994588979
1218,2.390624067224656e-05,1.6418736896937602e-05,0.9917723181957948
1219,2.388888197820142e-05,1.6406814996112245e-05,0.991788725010791
1220,2.384288818429431e-05,1.6375226591586164e-05,0.9918051002373826
1221,2.380134842561808e-05,1.634669720556442e-05,0.9918214469345881
1222,2.3774139369713933e-05,1.632801010472623e-05,0.9918377749446928
1223,2.3703260481805413e-05,1.627933068967004e-05,0.9918540542753825
1224,2.356142765821898e-05,1.618192031696686e-05,0.9918702361956995
1225,2.3553219809057372e-05,1.6176283189920338e-05,0.9918864124788894
1226,2.353262232885025e-05,1.616213690013362e-05,0.9919025746157896
1227,2.3485854971518116e-05,1.6130017214486316e-05,0.991918704633004
1228,2.3435468330386755e-05,1.609541181520174e-05,0.9919348000448193
1229,2.3392443659238737e-05,1.6065862595592458e-05,0.9919508659074149
1230,2.3364062426833744e-05,1.604637044732636e-05,0.9919669122778622
1231,2.325960536299222e-05,1.5974629638231618e-05,0.9919828869075004
1232,2.3246948368924794e-05,1.596593685134186e-05,0.9919988528443517
1233,2.318621875432474e-05,1.5924227927816786e-05,0.9920147770722796
1234,2.3148008449741187e-05,1.5897985201228765e-05,0.9920306750574808
1235,2.3111189147978645e-05,1.5872697811351945e-05,0.9920465477552921
1236,2.30082797073128e-05,1.5802019905374656e-05,0.9920623497751975
1237,2.297867131458275e-05,1.5781684946949334e-05,0.9920781314601445
1238,2.2950302507965094e-05,1.5762201332678013e-05,0.9920938936614772
1239,2.288413317970635e-05,1.571675642955744e-05,0.9921096104179067
1240,2.2829286627736995e-05,1.567908797641857e-05,0.9921252895058831
1241,2.279332902408008e-05,1.5654392398306505e-05,0.9921409438982813
1242,2.2722631786604427e-05,1.560583774024182e-05,0.9921565497360216
1243,2.269900427528191e-05,1.558961043385549e-05,0.9921721393464555
1244,2.2647312152866057e-05,1.555410843380345e-05,0.9921876934548893
1245,2.2621462589492552e-05,1.553635502850025e-05,0.9922032298099178
1246,2.2548083884444443e-05,1.548595874626832e-05,0.992218715768664
1247,2.251304356132958e-05,1.5461893153777465e-05,0.9922341776618179
1248,2.2488322335111316e-05,1.5444914687166504e-05,0.9922496225765051
1249,2.2476358168198265e-05,1.5436697731960976e-05,0.992265059274237
1250,2.2426107771628574e-05,1.5402185905046995e-05,0.992280461460142
1251,2.229665191476298e-05,1.5313275997262483e-05,0.9922957747361393
1252,2.2293093644988033e-05,1.5310832187880483e-05,0.9923110855683271
1253,2.22590788050214e-05,1.5287470894247563e-05,0.9923263730392214
1254,2.218205554532274e-05,1.5234571542430826e-05,0.9923416076107638
1255,2.2127881074462287e-05,1.5197364672652207e-05,0.9923568049754365
1256,2.2099608941650562e-05,1.5177947453670978e-05,0.9923719829228902
1257,2.204229092529905e-05,1.513858160594811e-05,0.9923871215044962
1258,2.1976742462043134e-05,1.509356311111438e-05,0.9924022150676073
1259,2.1936612524544166e-05,1.5066001986196441e-05,0.9924172810695935
1260,2.189801187097692e-05,1.5039491169056288e-05,0.9924323205607626
1261,2.1861029691752112e-05,1.5014091915409834e-05,0.992447334652678
1262,2.1807992343002133e-05,1.4977666017805282e-05,0.9924623123186957
1263,2.174528296637842e-05,1.4934597399452794e-05,0.9924772469160952
1264,2.1706161715400147e-05,1.4907729037517619e-05,0.9924921546451327
1265,2.16172550396094e-05,1.4846668189925457e-05,0.9925070013133227
1266,2.155092200577192e-05,1.4801110854287253e-05,0.992521802424177
1267,2.1531621012354172e-05,1.4787854987874787e-05,0.9925365902791649
1268,2.150591438640807e-05,1.4770199751582992e-05,0.9925513604789165
1269,2.1486829748432395e-05,1.4757092477461901e-05,0.9925661175713939
1270,2.1430157703273597e-05,1.4718170280884423e-05,0.9925808357416748
1271,2.142683815696503e-05,1.4715890426088147e-05,0.9925955516321009
1272,2.1345991863814426e-05,1.4660365425962407e-05,0.9926102119975269
1273,2.130883960340177e-05,1.4634849361048443e-05,0.9926248468468879
1274,2.125673654176479e-05,1.4599065129128799e-05,0.992639445912017
1275,2.119022609099332e-05,1.4553385944053864e-05,0.992653999297961
1276,2.1148950097495905e-05,1.4525037711193457e-05,0.9926685243356722
1277,2.1109220596716354e-05,1.4497751605055346e-05,0.9926830220872772
1278,2.107389518250914e-05,1.4473490212827462e-05,0.99269749557749
1279,2.1021807851384554e-05,1.4437716784578197e-05,0.9927119332942745
1280,2.095938933909508e-05,1.4394847931008556e-05,0.9927263281422055
1281,2.0922585669046294e-05,1.4369571276947501e-05,0.9927406977134825
1282,2.08838523026772e-05,1.4342969313039174e-05,0.9927550406827955
1283,2.0820915530293227e-05,1.429974451993674e-05,0.9927693404273155
1284,2.079999080623097e-05,1.4285373480017525e-05,0.9927836258007955
1285,2.0763338738740414e-05,1.4260200946154646e-05,0.9927978860017417
1286,2.0714845193091565e-05,1.4226895719367885e-05,0.9928121128974611
1287,2.0647435672825284e-05,1.4180599055966276e-05,0.9928262934965171
1288,2.060199233947276e-05,1.414938870615577e-05,0.9928404428852232
1289,2.0584633253354483e-05,1.413746653605572e-05,0.9928545803517592
1290,2.052911634050918e-05,1.4099337681007614e-05,0.9928686796894403
1291,2.049553591131203e-05,1.407627473943377e-05,0.9928827559641797
1292,2.047112567929355e-05,1.4059509862739045e-05,0.9928968154740425
1293,2.0455662205007395e-05,1.4048889593358437e-05,0.9929108643636358
1294,2.0396910832627968e-05,1.4008539320864457e-05,0.9929248729029567
1295,2.0372026215418427e-05,1.3991448637793623e-05,0.9929388643515945
1296,2.0327699749458586e-05,1.3961005349275633e-05,0.9929528253569437
1297,2.0265077814317615e-05,1.3917996785480391e-05,0.9929667433537293
1298,2.0226801049338284e-05,1.389170841408492e-05,0.9929806350621433
1299,2.018398816584837e-05,1.3862304649626203e-05,0.9929944973667929
1300,2.014601048463392e-05,1.3836221688094752e-05,0.993008333588481
1301,2.011897778092739e-05,1.3817655705435436e-05,0.9930221512441864
1302,2.0095621139920175e-05,1.3801614431997621e-05,0.9930359528586183
1303,2.0041903887741364e-05,1.3764721578686133e-05,0.993049717580197
1304,1.9983631431017734e-05,1.372470022407833e-05,0.9930634422804211
1305,1.9936009939987507e-05,1.369199392187947e-05,0.993077134274343
1306,1.9918804717516162e-05,1.3680177424886773e-05,0.9930908144517678
1307,1.9861671371778377e-05,1.3640938408406884e-05,0.9931044553901762
1308,1.9814380530587164e-05,1.3608459195560392e-05,0.9931180638493717
1309,1.979218574923797e-05,1.3593215883972698e-05,0.9931316570652557
1310,1.973573446014876e-05,1.3554445302024832e-05,0.9931452115105578
1311,1.9729362539988824e-05,1.355006908570255e-05,0.9931587615796434
1312,1.9646026452535157e-05,1.3492834102056191e-05,0.9931722544137455
1313,1.9592961848684963e-05,1.3456389485727702e-05,0.9931857108032311
1314,1.9583806512288654e-05,1.3450101627190895e-05,0.9931991609048584
1315,1.953062156752812e-05,1.3413574361073512e-05,0.9932125744792194
1316,1.9476549281959155e-05,1.337643767185731e-05,0.9932259509168913
1317,1.944508590399953e-05,1.3354828714945584e-05,0.9932393057456061
1318,1.940826491141449e-05,1.3329540163816766e-05,0.99325263528577
1319,1.939214097141266e-05,1.3318466288494355e-05,0.9932659537520585
1320,1.93438352149415e-05,1.3285290034771272e-05,0.9932792390420933
1321,1.931763073512242e-05,1.3267292873880557e-05,0.9932925063349671
1322,1.9270594072156306e-05,1.3234988229903341e-05,0.993305741323197
1323,1.923234418739737e-05,1.3208718319765431e-05,0.9933189500415168
1324,1.919686175714597e-05,1.3184349089372883e-05,0.9933321343906062
1325,1.9149317601162078e-05,1.315169590066e-05,0.9933452860865069
1326,1.911411433508571e-05,1.3127518399414822e-05,0.9933584136049063
1327,1.9089540133814333e-05,1.3110640909111818e-05,0.9933715242458154
1328,1.901644485883787e-05,1.3060439285832708e-05,0.9933845846851013
1329,1.8985400591437753e-05,1.3039118172840132e-05,0.9933976238032741
1330,1.895899842776865e-05,1.3020985243253417e-05,0.9934106447885174
1331,1.8897279078956066e-05,1.297859657313597e-05,0.9934236233850905
1332,1.8875166795730126e-05,1.2963409921020536e-05,0.9934365867950116
1333,1.8825004389599565e-05,1.292895852568546e-05,0.9934495157535372
1334,1.880795471524355e-05,1.2917248858688138e-05,0.9934624330023959
1335,1.8771654538148793e-05,1.2892318002130545e-05,0.9934753253203981
1336,1.86948312030859e-05,1.283955595797497e-05,0.993488164876356
1337,1.8636243757705355e-05,1.2799318270069332e-05,0.9935009641946261
1338,1.8622364352014223e-05,1.2789785934414689e-05,0.9935137539805605
1339,1.8580107029944127e-05,1.2760763727931027e-05,0.9935265147442884
1340,1.856304469287682e-05,1.274904536422024e-05,0.9935392637896526
1341,1.8521499155505687e-05,1.2720512009407562e-05,0.993551984301662
1342,1.8455007842762557e-05,1.2674845968275094e-05,0.9935646591476303
1343,1.8438302807782763e-05,1.26633729986038e-05,0.9935773225206289
1344,1.8424019726306395e-05,1.2653563419588298e-05,0.9935899760840485
1345,1.8374276498129443e-05,1.2619399914458449e-05,0.993602595483963
1346,1.83455919019271e-05,1.259969941681442e-05,0.9936151951833798
1347,1.8293566340108513e-05,1.2563968411545724e-05,0.9936277591517914
1348,1.823952615148341e-05,1.2526853766417664e-05,0.9936402860055578
1349,1.8220767485726747e-05,1.2513970369073062e-05,0.9936527999759268
1350,1.8181280218301153e-05,1.2486850628101302e-05,0.9936652868265549
1351,1.8152732838131526e-05,1.2467244370031371e-05,0.9936777540709248
1352,1.8118405230434313e-05,1.2443668268426398e-05,0.9936901977391933
1353,1.807868328569088e-05,1.2416387351752024e-05,0.993702614126545
1354,1.8049738588492666e-05,1.2396508217496894e-05,0.9937150106347625
1355,1.80370597764552e-05,1.2387800446088462e-05,0.9937273984352086
1356,1.7989802868191692e-05,1.2355344538278498e-05,0.9937397537797469
1357,1.7954219697299298e-05,1.233090611950531e-05,0.9937520846858664
1358,1.793125533836646e-05,1.2315134264260715e-05,0.9937643998201307
1359,1.7881194714746077e-05,1.228075277285902e-05,0.9937766805729035
1360,1.7877597518239035e-05,1.2278282228710092e-05,0.9937889588551322
1361,1.784789075525184e-05,1.2257879709876896e-05,0.9938012167348421
1362,1.778738570947302e-05,1.221632501956823e-05,0.9938134330598617
1363,1.778468517365781e-05,1.221447029938706e-05,0.9938256475301611
1364,1.774390488541623e-05,1.2186462515461541e-05,0.9938378339926766
1365,1.7706944772951644e-05,1.2161078417202137e-05,0.9938499950710937
1366,1.764625418162109e-05,1.2119396294745606e-05,0.9938621144673885
1367,1.7624059587665608e-05,1.2104153111859369e-05,0.9938742186205003
1368,1.7592932744266346e-05,1.2082775285909597e-05,0.9938863013957862
1369,1.7552562726890612e-05,1.2055049274827207e-05,0.993898356445061
1370,1.749250701327249e-05,1.2013803184545914e-05,0.9939103702482455
1371,1.74540050439111e-05,1.19873601434327e-05,0.9939223576083889
1372,1.7431982863012806e-05,1.197223537333509e-05,0.9939343298437622
1373,1.737215331988975e-05,1.1931144616295157e-05,0.9939462609883785
1374,1.7342351629566492e-05,1.1910676901642322e-05,0.9939581716652801
1375,1.731461862705928e-05,1.1891629955793717e-05,0.9939700632952359
1376,1.7310494036938084e-05,1.1888797199237129e-05,0.9939819520924351
1377,1.7237585014124743e-05,1.1838723493404544e-05,0.9939937908159285
1378,1.7203016286722484e-05,1.1814981791484067e-05,0.99400560579772
1379,1.717060670485283e-05,1.1792722984465723e-05,0.9940173985207045
1380,1.7116943845789503e-05,1.1755867488188508e-05,0.9940291543881926
1381,1.707216085941749e-05,1.172511066277284e-05,0.9940408794988553
1382,1.705011416083953e-05,1.1709969054003802e-05,0.9940525894679093
1383,1.7037678560948617e-05,1.1701428319993644e-05,0.9940642908962293
1384,1.6995737957174327e-05,1.16726236347188e-05,0.994075963519864
1385,1.697548929867863e-05,1.1658716914673822e-05,0.9940876222367787
1386,1.6947194073391823e-05,1.1639283835847548e-05,0.9940992615206146
1387,1.6922560697042437e-05,1.1622365704272249e-05,0.9941108838863189
1388,1.691186110073948e-05,1.1615017252501426e-05,0.9941224989035714
1389,1.683320922171972e-05,1.1560999369649002e-05,0.994134059902941
1390,1.6794616210097517e-05,1.1534493800974586e-05,0.994145594396742
1391,1.6764267242567743e-05,1.1513650217920411e-05,0.9941571080469599
1392,1.6724789387488398e-05,1.1486536941320812e-05,0.9941685945839012
1393,1.6688316271048125e-05,1.1461487310521294e-05,0.9941800560712117
1394,1.666468533285299e-05,1.144525765056877e-05,0.9941915013288624
1395,1.6653185642970144e-05,1.1437359696843156e-05,0.9942029386885592
1396,1.663468313235441e-05,1.1424652226107901e-05,0.9942143633407854
1397,1.6563479023396403e-05,1.1375749450176276e-05,0.9942257390902356
1398,1.6525770622831676e-05,1.134985142981562e-05,0.9942370889416654
1399,1.6496099314026386e-05,1.1329473260811932e-05,0.9942484184149262
1400,1.6455116470228418e-05,1.1301326362316582e-05,0.9942597197412885
1401,1.6440192546569358e-05,1.129107665474493e-05,0.9942710108179432
1402,1.641519933944104e-05,1.1273911392432193e-05,0.9942822847293357
1403,1.6366250008412e-05,1.1240293133565589e-05,0.9942935250224693
1404,1.6331507019179554e-05,1.1216431749124542e-05,0.9943047414542184
1405,1.6304958318161522e-05,1.1198198178110737e-05,0.9943159396523965
1406,1.627861385841138e-05,1.1180104879408541e-05,0.994327119757276
1407,1.6239935412822804e-05,1.1153540634933307e-05,0.9943382732979109
1408,1.620763251367777e-05,1.1131355097301438e-05,0.9943494046530083
1409,1.619682154971189e-05,1.1123930158542075e-05,0.9943605285831668
1410,1.616041725109516e-05,1.1098927791624572e-05,0.9943716275109584
1411,1.61065695963778e-05,1.1061945378227058e-05,0.9943826894563367
1412,1.608725903728463e-05,1.1048682942136403e-05,0.9943937381392788
1413,1.6030077556152815e-05,1.1009410866407222e-05,0.9944047475501452
1414,1.600673920085271e-05,1.0993382151540121e-05,0.9944157409322967
1415,1.5987318121760916e-05,1.0980043810634313e-05,0.9944267209761073
1416,1.5938648191191787e-05,1.0946617443194849e-05,0.9944376675935505
1417,1.5911992783164533e-05,1.0928310586115975e-05,0.9944485959041366
1418,1.590018826443923e-05,1.0920203276823688e-05,0.9944595161074135
1419,1.586449373866805e-05,1.0895688379842068e-05,0.9944704117957933
1420,1.5855811558093338e-05,1.0889725483353981e-05,0.9944813015212767
1421,1.581011462056725e-05,1.0858340958931131e-05,0.9944921598622356
1422,1.575913105715011e-05,1.082332559514848e-05,0.9945029831878307
1423,1.574712571381086e-05,1.0815080360092621e-05,0.9945137982681908
1424,1.572813344191179e-05,1.080203652272559e-05,0.9945246003047135
1425,1.5713914083469524e-05,1.0792270708505462e-05,0.994535392575422
1426,1.5700720318556076e-05,1.078320926895234e-05,0.994546175784691
1427,1.5658697656743843e-05,1.0754348226454553e-05,0.9945569301329175
1428,1.5600407903329416e-05,1.0714314992529577e-05,0.99456764444791
1429,1.5527784995017908e-05,1.0664437789308689e-05,0.9945783088856993
1430,1.5505537393753163e-05,1.0649158201155881e-05,0.9945889580439005
1431,1.54929178724366e-05,1.0640491150442948e-05,0.9945995985350509
1432,1.5445421817418013e-05,1.0607870997333807e-05,0.9946102064060482
1433,1.5441854809484993e-05,1.0605421186610136e-05,0.9946208118272348
1434,1.541352194190382e-05,1.0585962255165048e-05,0.99463139778949
1435,1.5388509325242693e-05,1.0568783662441359e-05,0.9946419665731524
1436,1.537520401273021e-05,1.0559645612320093e-05,0.9946525262187648
1437,1.529652535738668e-05,1.0505609339566013e-05,0.9946630318281043
1438,1.5281875529983638e-05,1.0495547880509619e-05,0.9946735273759848
1439,1.5268530156377895e-05,1.0486382316545461e-05,0.9946840137583014
1440,1.523972281857151e-05,1.0466597520323052e-05,0.9946944803558218
1441,1.5197790042559168e-05,1.0437798211132455e-05,0.9947049181540328
1442,1.517675274709177e-05,1.0423349857498029e-05,0.9947153415038903
1443,1.5162404974774213e-05,1.0413495849000047e-05,0.9947257549997393
1444,1.5122817969130904e-05,1.0386307608109053e-05,0.9947361413073473
1445,1.5105611991431648e-05,1.0374490592428013e-05,0.9947465157979397
1446,1.5052816000195664e-05,1.0338230458465462e-05,0.9947568540283982
1447,1.5013116578104653e-05,1.0310965010283579e-05,0.9947671649934084
1448,1.4982851648862482e-05,1.029017914448208e-05,0.9947774551725529
1449,1.4962038678656456e-05,1.0275884856787852e-05,0.9947877310574097
1450,1.4952774111086981e-05,1.0269521978597486e-05,0.9947980005793883
1451,1.4916733428255504e-05,1.0244769341948806e-05,0.9948082453487302
1452,1.4897926695936894e-05,1.0231852932628588e-05,0.9948184772016628
1453,1.4843042019884601e-05,1.0194158295979907e-05,0.9948286713599588
1454,1.479093541354607e-05,1.0158371629569496e-05,0.9948388297315883
1455,1.4761426037947218e-05,1.0138104675823277e-05,0.9948489678362642
1456,1.4747851060634529e-05,1.0128781420697777e-05,0.9948590966176849
1457,1.4703718730176104e-05,1.0098471463880234e-05,0.9948691950891487
1458,1.4691103262773268e-05,1.0089807197383514e-05,0.9948792848963461
1459,1.4662482797312501e-05,1.0070150744547174e-05,0.9948893550470906
1460,1.4639194992235464e-05,1.005415674742696e-05,0.994899409203838
1461,1.4631286418472735e-05,1.0048725161858133e-05,0.9949094579289999
1462,1.4613611520045873e-05,1.0036586092778668e-05,0.9949194945150927
1463,1.4526067794782528e-05,9.976461315663657e-06,0.9949294709764083
1464,1.4503328899405462e-05,9.960844308136561e-06,0.9949394318207164
1465,1.4486055026834782e-05,9.948980662454347e-06,0.9949493808013788
1466,1.4454489068607214e-05,9.927301253711516e-06,0.9949593081026326
1467,1.4433120657723576e-05,9.91262549096763e-06,0.9949692207281235
1468,1.44290123143762e-05,9.909803892648278e-06,0.9949791305320161
1469,1.4387320399367142e-05,9.881170006097562e-06,0.9949890117020223
1470,1.438082637463415e-05,9.876709928707938e-06,0.9949988884119509
1471,1.4337488322607477e-05,9.846945480018278e-06,0.995008735357431
1472,1.4299013697643664e-05,9.820521218958172e-06,0.99501855587865
1473,1.426523193277297e-05,9.797320000626506e-06,0.9950283531986506
1474,1.425062270474375e-05,9.787286425102538e-06,0.9950381404850757
1475,1.4223209165450203e-05,9.768458885664388e-06,0.9950479089439613
1476,1.4194817816769055e-05,9.74895978956911e-06,0.9950576579037509
1477,1.417598490507625e-05,9.736025400330471e-06,0.9950673939291512
1478,1.4144746905775828e-05,9.714571232829524e-06,0.995077108500384
1479,1.4116621276028009e-05,9.69525463172853e-06,0.9950868037550157
1480,1.4085573202615925e-05,9.67393090477795e-06,0.9950964776859205
1481,1.4042331055124842e-05,9.64423232304574e-06,0.9951061219182435
1482,1.4013381678752881e-05,9.624349975147625e-06,0.9951157462682187
1483,1.3986827209005236e-05,9.606112442187018e-06,0.9951253523806609
1484,1.3959980852266248e-05,9.587674442085627e-06,0.995134940055103
1485,1.394190578952373e-05,9.575260541312446e-06,0.9951445153156443
1486,1.3919464526004219e-05,9.559847946483622e-06,0.9951540751635908
1487,1.3853167861299994e-05,9.514315589060866e-06,0.9951635894791798
1488,1.3837050315478234e-05,9.503246105242819e-06,0.9951730927252851
1489,1.3823517112655205e-05,9.4939515407159e-06,0.9951825866768258
1490,1.3794644106503358e-05,9.474121643663906e-06,0.9951920607984694
1491,1.376743304385164e-05,9.455433164597295e-06,0.995201516231634
1492,1.37357559141212e-05,9.433677403588077e-06,0.9952109499090376
1493,1.3709429915970362e-05,9.415596784258847e-06,0.9952203655058218
1494,1.369864281986309e-05,9.408188237875688e-06,0.9952297736940597
1495,1.3681003939383633e-05,9.396073905818246e-06,0.9952391697679656
1496,1.3664856578184071e-05,9.384983944885023e-06,0.9952485547519104
1497,1.3606150516032418e-05,9.344664791324328e-06,0.9952578994167017
1498,1.3584978820212797e-05,9.330124131917016e-06,0.9952672295408337
1499,1.3569533320094531e-05,9.319516207142886e-06,0.9952765490570409
1500,1.3543053507364777e-05,9.301329948406074e-06,0.9952858503869892
1501,1.3503092682340775e-05,9.273884969446443e-06,0.9952951242719587
1502,1.348533185952157e-05,9.261686887743024e-06,0.9953043859588464
1503,1.3471378009212531e-05,9.252103423740282e-06,0.9953136380622701
1504,1.344099816900362e-05,9.231238637419438e-06,0.9953228693009075
1505,1.3415668554735865e-05,9.213842331657068e-06,0.9953320831432392
1506,1.3409347051987476e-05,9.209500741867104e-06,0.9953412926439811
1507,1.3366901049869529e-05,9.180348950472713e-06,0.9953504729929316
1508,1.3353457373041591e-05,9.171115872140092e-06,0.9953596441088037
1509,1.333133328159428e-05,9.155921110172397e-06,0.9953688000299139
1510,1.3305398919567639e-05,9.13810946539967e-06,0.9953779381393792
1511,1.3289071211280695e-05,9.12689564260885e-06,0.9953870650350218
1512,1.3279666070973881e-05,9.120436219469367e-06,0.9953961854712413
1513,1.3227572999212495e-05,9.084658848567366e-06,0.9954052701300898
1514,1.3204227029980576e-05,9.068624904473937e-06,0.9954143387549943
1515,1.3186636157692288e-05,9.05654354430323e-06,0.9954233952985386
1516,1.3161058462771057e-05,9.038976857466123e-06,0.9954324342753961
1517,1.3116530089587886e-05,9.008394899651573e-06,0.9954414426702958
1518,1.310312166862386e-05,8.999186034944238e-06,0.9954504418563307
1519,1.3082168052672363e-05,8.98479515215912e-06,0.9954594266514829
1520,1.307189503721605e-05,8.97773967487903e-06,0.9954684043911578
1521,1.304130299065523e-05,8.956729145849927e-06,0.9954773611203036
1522,1.3021990147795809e-05,8.94346514127522e-06,0.9954863045854448
1523,1.2997058064774986e-05,8.926341858822587e-06,0.9954952309273036
1524,1.297475680903626e-05,8.911025420932352e-06,0.9955041419527245
1525,1.2935724995925044e-05,8.884218484665393e-06,0.9955130261712092
1526,1.2884359563895226e-05,8.848940854624875e-06,0.9955218751120638
1527,1.284270298503973e-05,8.820331236842144e-06,0.9955306954433006
